threshold,topN,train_Precision,train_Precision_std,val_Precision,val_Precision_std,test_Precision,test_Precision_std,ext_Precision,ext_Precision_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.1,Top10,0.7992623794730678,0.036281967779618,0.7992623794730678,0.036281967779618,0.7807134192788271,0.019155156347624012,0.8075324675324674,0.01176113676477167,0.22000000000000003,0.06708203932499368,0.4031746031746032,0.014197256999998645,0.6872650323045406,0.019078133393494533,0.7786337955829481,0.013207386615946401
0.1,Top100,0.8243550449552435,0.01024705847884806,0.8243550449552435,0.01024705847884806,0.7790590772862471,0.013973136053905611,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top120,0.8899286229549708,0.030145613717929693,0.8899286229549708,0.030145613717929693,0.8006924725495284,0.021440547064688086,0.8021826465106647,0.00020142670743681003,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top130,0.9023016035486032,0.0241653970166108,0.9023016035486032,0.0241653970166108,0.8016932581502394,0.02324229311795741,0.8020925657486021,0.00024669632689450915,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top140,0.9127189801805375,0.021008572366539607,0.9127189801805375,0.021008572366539607,0.8081415049490175,0.018584667026593935,0.8020925657486021,0.00024669632689450915,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top15,0.7945357124431571,0.02982865479154112,0.7945357124431571,0.02982865479154112,0.7778261430599166,0.014156153426638564,0.8050739957716703,0.006263826786865197,0.23636363636363633,0.030491836056815328,0.39881624966370727,0.004451682279660617,0.68327078552894,0.010146726084342085,0.7758741258741259,0.007036577551572774
0.1,Top20,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top25,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top30,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top40,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top50,0.8039200356468819,0.05044871957870574,0.8039200356468819,0.05044871957870574,0.7781917705437988,0.014692732873795062,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top60,0.8060926816033561,0.05406993983227373,0.8060926816033561,0.05406993983227373,0.7786640898246093,0.015422453268541518,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top70,0.7848937458132804,0.004706625466667541,0.7848937458132804,0.004706625466667541,0.7750895370725125,0.011268710343622755,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top80,0.7887384248570035,0.00623387864421602,0.7887384248570035,0.00623387864421602,0.7754093718245574,0.010917050927366449,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.1,Top90,0.8138113853492955,0.06449640607678342,0.8138113853492955,0.06449640607678342,0.7786640898246093,0.015422453268541518,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top10,0.8828828975321781,0.0954830208695536,0.8828828975321781,0.0954830208695536,0.8332495841301281,0.06895940125224523,0.8206668577953188,0.023852336402916334,0.215,0.054772255750516606,0.417340521114106,0.04620878135280417,0.6998416044087405,0.030918000414810954,0.793497065154597,0.02703919474772094
0.2,Top100,0.9417952136499175,0.012153373082230565,0.9417952136499175,0.012153373082230565,0.8153619273350186,0.017509292972363536,0.8020925657486021,0.00024669632689450915,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top120,0.9678575552907549,0.008932486632907436,0.9678575552907549,0.008932486632907436,0.8467598468321658,0.017449531930104404,0.8028264992254556,0.0015027645085634752,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7731416037046064,0.0009264722305019715
0.2,Top130,0.973828467141147,0.006564761090259178,0.973828467141147,0.006564761090259178,0.8445235022219254,0.018422973295503364,0.8035581282438198,0.00135528616760809,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7735559346819401,0.0011346921127940231
0.2,Top140,0.9732167056132026,0.007028235336370658,0.9732167056132026,0.007028235336370658,0.8527994040468252,0.020731691635966623,0.8046609246483118,0.0018839728810394068,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7748011551998406,0.0014688222385500014
0.2,Top15,0.8197586755744906,0.08616632127524622,0.8197586755744906,0.08616632127524622,0.7991571592120327,0.05778894190242709,0.8105223382973994,0.0184466910390986,0.22222222222222224,0.06211299937499416,0.4083694083694083,0.025813194545452094,0.6909030920060333,0.027213082192234443,0.7820302146832759,0.020802010604357973
0.2,Top20,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top25,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top30,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top40,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top50,0.8388617473933951,0.08762267092907265,0.8388617473933951,0.08762267092907265,0.7948260171147744,0.038700687071634016,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top60,0.839547902385253,0.08824226195841083,0.839547902385253,0.08824226195841083,0.7896463788167203,0.03256776193779591,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top70,0.8360383183983547,0.04878785181329844,0.8360383183983547,0.04878785181329844,0.7816538327970134,0.01877184559949308,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top80,0.87118202897205,0.01622673854511221,0.87118202897205,0.01622673854511221,0.7848871328361839,0.0115738952391658,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.2,Top90,0.8836397695001195,0.05578793793866367,0.8836397695001195,0.05578793793866367,0.7981135417464869,0.03548337453898579,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.3,Top10,0.9005167195312666,0.1076103388530248,0.9005167195312666,0.1076103388530248,0.8467614566338864,0.07710963119810241,0.8366083336724973,0.034066236561571456,0.21111111111111108,0.04212708580028642,0.4591459591459591,0.06337893888766029,0.7250240336132519,0.04709264763587587,0.8118496736447941,0.03883298198636778
0.3,Top100,0.9814068379383019,0.0037491682745496285,0.9814068379383019,0.0037491682745496285,0.8568503706298591,0.01542298526542702,0.8042988105342534,0.0028567107533141486,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.774805628384464,0.002550933922273204
0.3,Top120,0.9854535473345912,0.005819865408218901,0.9854535473345912,0.005819865408218901,0.8744599445606758,0.02157621203570912,0.8065014451498579,0.0018950456781625137,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7768839660288311,0.0014767298206948731
0.3,Top130,0.9888479210922576,0.002190880088339339,0.9888479210922576,0.002190880088339339,0.8744673583741287,0.022388528264793605,0.8065014451498579,0.0018950456781625137,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7768839660288311,0.0014767298206948731
0.3,Top140,0.987134072027499,0.002972204664915213,0.987134072027499,0.002972204664915213,0.8775839641266631,0.02136980870922937,0.8072455368084214,0.00281397233422623,0.25,0.0,0.3968253968253968,0.0,0.6793500617030028,0.0013797210885436863,0.7777238381590259,0.0023880833107870814
0.3,Top15,0.8217989970056404,0.09072695577508294,0.8217989970056404,0.09072695577508294,0.8022369561274459,0.06456546949615524,0.8145454545454545,0.0274426524511338,0.225,0.05590169943749474,0.4174603174603174,0.04614108524999567,0.6948989936453774,0.03614818988921101,0.7866666666666666,0.03116943241363343
0.3,Top20,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.3,Top25,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.3,Top30,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.3,Top40,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.3,Top50,0.8651565248800963,0.11309288897869199,0.8651565248800963,0.11309288897869199,0.8139664311505397,0.06148308467114241,0.8041069150487351,0.0025948246591383783,0.25,0.0,0.3968253968253968,0.0,0.6793500617030028,0.0013797210885436336,0.7748078559703636,0.0029435803586633246
0.3,Top60,0.8638936401457448,0.11369702596730026,0.8638936401457448,0.11369702596730026,0.8096228386167146,0.05656449539523772,0.8036502940441688,0.0023848582347641306,0.25,0.0,0.3968253968253968,0.0,0.6793500617030028,0.0013797210885436336,0.7743912974071303,0.002715245018722013
0.3,Top70,0.8975141214535896,0.10480603769401053,0.8975141214535896,0.10480603769401053,0.81112436506248,0.04384398850187447,0.8031926281402786,0.001417536110125963,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7739724932451734,0.0018573044307572428
0.3,Top80,0.9702179041149552,0.010527531454065495,0.9702179041149552,0.010527531454065495,0.8316451951223549,0.01605829030858346,0.8042907974011465,0.0014718651265675448,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7752177137630739,0.0017385983295515712
0.3,Top90,0.9752548721658846,0.012667057707341046,0.9752548721658846,0.012667057707341046,0.8399097959530388,0.031994139840612515,0.8039229928391161,0.0013184372784418943,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7748011551998406,0.0014688222385500459
0.4,Top10,0.905872200949922,0.11237638895176914,0.905872200949922,0.11237638895176914,0.8530864612438427,0.08233180069303943,0.8454682024014815,0.03987233321686509,0.15833333333333333,0.10374916331657277,0.4642022269929247,0.07419786728273649,0.7369194555106576,0.053925056628505684,0.8211109519019324,0.044733545052459536
0.4,Top100,0.9911107100088816,0.0012232134839938078,0.9911107100088816,0.0012232134839938078,0.8767887676014366,0.013943521870614104,0.8072415153106937,0.0022193608872281695,0.25,0.0,0.3968253968253968,0.0,0.6793500617030028,0.0013797210885436552,0.7777215925603022,0.0018780111755229243
0.4,Top120,0.9918382948338836,0.001481968362345775,0.9918382948338836,0.001481968362345775,0.8862877639696503,0.022876923152276067,0.8109761004373347,0.005066628235064224,0.25,0.0,0.3968253968253968,0.0,0.6843604168212911,0.0068057274098971025,0.7819553552410423,0.005328415680184846
0.4,Top130,0.9926566413166688,0.001545815267981197,0.9926566413166688,0.001545815267981197,0.8860039394170846,0.02209874084094173,0.809840052878647,0.0029528901833479142,0.25,0.0,0.3968253968253968,0.0,0.6818351642960385,0.003813218667882199,0.7806691421577368,0.0031320397596269916
0.4,Top140,0.9922915692989112,0.001689867538928886,0.9922915692989112,0.001689867538928886,0.8888680096589627,0.019066934973893706,0.8102136781808233,0.0029183119541047807,0.25,0.0,0.3968253968253968,0.0,0.6824521943248333,0.0034145269714595684,0.7810879463196937,0.002592525357581556
0.4,Top15,0.8226089284098356,0.09253740279245216,0.8226089284098356,0.09253740279245216,0.8035272151641839,0.0674110811765455,0.8165604498594188,0.031948318947501685,0.2,0.11180339887498948,0.4201630201630201,0.05218451221621131,0.6980426051146474,0.04317751882934669,0.7886433566433566,0.0355894455719547
0.4,Top20,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.4,Top25,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.4,Top30,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.4,Top40,0.7810762007945107,0.0024145199928417077,0.7810762007945107,0.0024145199928417077,0.7746397694524496,0.0110491582205653,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.4,Top50,0.8672499060375399,0.11592772218264233,0.8672499060375399,0.11592772218264233,0.8208234527704221,0.07070912170560986,0.8055264539155994,0.004694716675164877,0.18636363636363634,0.10828299317792359,0.3888479262672811,0.013095752370253504,0.6806781190557282,0.003422747543635616,0.7764429031459004,0.0054404352565265235
0.4,Top60,0.8662501948374544,0.1168964661225084,0.8662501948374544,0.1168964661225084,0.8194263009842375,0.06798063621197596,0.8054146983902267,0.004352529701779709,0.23636363636363633,0.030491836056815328,0.3948796722990271,0.004350772306451202,0.68092336808081,0.0030424579725936963,0.7759501408281896,0.00441807591876401
0.4,Top70,0.9114549157282921,0.11021418738324702,0.9114549157282921,0.11021418738324702,0.8356545518500706,0.06636439458763997,0.8065271583921829,0.005145260344763027,0.25,0.0,0.3968253968253968,0.0,0.6805897567380242,0.0027704740611609172,0.7773276188162134,0.00522534672920744
0.4,Top80,0.9915645174602157,0.0010929528570026562,0.9915645174602157,0.0010929528570026562,0.8688264384429732,0.015448148500865328,0.8061302545983446,0.0013342344809915971,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7764651618668742,0.0009314532639993075
0.4,Top90,0.9920295602951686,0.003374788272153183,0.9920295602951686,0.003374788272153183,0.8726176513622894,0.02413332756524678,0.806137049955957,0.002942559287029585,0.25,0.0,0.3968253968253968,0.0,0.6793500617030028,0.0013797210885436552,0.7768884754338357,0.0025646858266032357
0.5,Top10,0.9371322753267824,0.0743397588659792,0.9371322753267824,0.0743397588659792,0.8665959102013165,0.06729782604480636,0.8533697542411923,0.046650596756349735,0.1,0.13693063937629152,0.4685559427022842,0.08349988684283141,0.7478273542503129,0.06320047367702131,0.8298169113264233,0.05211930917941302
0.5,Top100,0.9944834255194761,0.0014080711836927965,0.9944834255194761,0.0014080711836927965,0.890940770516164,0.014588396229347161,0.8144067227071277,0.00893670202389795,0.25,0.0,0.39938556067588327,0.0035056487295517633,0.6869507673821221,0.010934475027056316,0.7858408133040324,0.009322755638343661
0.5,Top120,0.9945756996913391,0.0014872935459406215,0.9945756996913391,0.0014872935459406215,0.8946806934459047,0.0186317700462989,0.8185441291577377,0.007866600228402664,0.25,0.0,0.40198769442555793,0.005430501944652027,0.6939235130391008,0.010279840865153246,0.7905516952220445,0.008350732679704537
0.5,Top130,0.9953074564474745,0.001696196111240127,0.9953074564474745,0.001696196111240127,0.8932983013213602,0.019217305664823606,0.8176960092379515,0.007471780875753339,0.2363636363636364,0.030491836056815325,0.4013005632360471,0.0028652339979143167,0.6916961925309,0.008963312244525672,0.7895645085612998,0.007760285275469449
0.5,Top140,0.9947561617088565,0.001469049441296737,0.9947561617088565,0.001469049441296737,0.8968867675332961,0.018617305287089308,0.8174093636220918,0.008091329748881817,0.25,0.0,0.4007076125003148,0.0058069947462171595,0.6920089343157763,0.01052335930478474,0.7892606905618965,0.00860157113119023
0.5,Top15,0.876514355542122,0.06486787482809236,0.876514355542122,0.06486787482809236,0.8284003270558763,0.057189962917311245,0.8197391798879753,0.03704228323134256,0.2,0.11180339887498948,0.4326118326118326,0.0800209030909016,0.7019367887014946,0.050178312952693954,0.7922611153656972,0.041395699532434604
0.5,Top20,0.8410698714916258,0.012652400938792536,0.8410698714916258,0.012652400938792536,0.7982273614314825,0.017847739060264878,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.5,Top25,0.835650103309938,0.017035204670385416,0.835650103309938,0.017035204670385416,0.7964310103495924,0.02024602117150504,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.5,Top30,0.860760261220074,0.00623322165479884,0.860760261220074,0.00623322165479884,0.8055552332167102,0.02212765939009283,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.5,Top40,0.8623017540521841,0.01880381109515581,0.8623017540521841,0.01880381109515581,0.8054666558755157,0.018166349036596124,0.8022727272727274,0.0,0.25,0.0,0.3968253968253968,0.0,0.6787330316742082,0.0,0.7727272727272727,0.0
0.5,Top50,0.9165509987049407,0.07676372135520707,0.9165509987049407,0.07676372135520707,0.8399060991713275,0.06082933170726562,0.8115523156089193,0.012706599640235636,0.16999999999999998,0.11510864433221338,0.39069805661695217,0.008962803319170681,0.6868768116140898,0.011550425787137785,0.7828573443936573,0.013883589254574127
0.5,Top60,0.9300364491739671,0.0595181920060586,0.9300364491739671,0.0595181920060586,0.8482766847701132,0.055751937331283766,0.8099813428180231,0.00988608570345802,0.16999999999999998,0.11510864433221339,0.3907389162561576,0.013457318389340575,0.6849363860034174,0.011291294673056845,0.7810545547642322,0.010478625413016045
0.5,Top70,0.9691734079771261,0.03291927697836055,0.9691734079771261,0.03291927697836055,0.866988814529708,0.043556100763412105,0.8124921038469823,0.011331251292784918,0.23636363636363633,0.030491836056815328,0.39615975422427036,0.005774858035789734,0.6860235629009681,0.010910207095920077,0.7836478834515799,0.012013466075050007
0.5,Top80,0.9934757356050735,0.001097955655970196,0.9934757356050735,0.001097955655970196,0.8862467205318604,0.016860407145923396,0.8142750140423087,0.006230266764946865,0.2363636363636364,0.030491836056815325,0.39615975422427036,0.00577485803578972,0.6871880909552142,0.004964237403399349,0.7856822811735679,0.006654971859951056
0.5,Top90,0.9936631083326686,0.0018903639101702705,0.9936631083326686,0.0018903639101702705,0.8894912462070899,0.02154810534587929,0.8127659323767993,0.005794378618389359,0.2363636363636364,0.030491836056815325,0.3948796722990271,0.004350772306451193,0.685312621897322,0.005932721422839073,0.7839715643719443,0.006314695728972149
0.6,Top10,0.9650632894862623,0.039082467480678694,0.9650632894862623,0.039082467480678694,0.8984109731353367,0.038066028249795186,0.8721866605900385,0.04640424333997789,0.11454545454545455,0.15714393044605018,0.5154736022347703,0.07630784487250446,0.7718290861806505,0.06551953079832623,0.8515044112604915,0.05215756970609026
0.6,Top100,0.9959470823332012,0.0009920589076906924,0.9959470823332012,0.0009920589076906924,0.8986093833067518,0.015969149370014264,0.8235006426956668,0.011330538322532713,0.23636363636363633,0.030491836056815325,0.4026331914750741,0.007455048818847509,0.6988714385205304,0.012550805545155124,0.7961746753056314,0.01203865926358318
0.6,Top120,0.9961315812239864,0.0010524777164936676,0.9961315812239864,0.0010524777164936676,0.9052859902259236,0.021487954181695527,0.8290995011792678,0.008622232256704707,0.25,0.0,0.40754942968695956,0.01419048890076178,0.7078761030439168,0.013380393612565636,0.8022164972937329,0.009607575730719065
0.6,Top130,0.9968654785303434,0.0010948854512766672,0.9968654785303434,0.0010948854512766672,0.9052919444263015,0.020806474454023244,0.8284380495910956,0.007913646447283613,0.16,0.0821583836257749,0.4020461460793495,0.0055318688010812436,0.7055603797362033,0.011213398322203465,0.8013053973882126,0.008619123645728713
0.6,Top140,0.9963147695576934,0.001374169852735689,0.9963147695576934,0.001374169852735689,0.9056951150990159,0.018449493134732865,0.8264387307526901,0.008081815242850217,0.17636363636363636,0.07506195787921573,0.39766086593910815,0.015609632413199062,0.7023672918087402,0.010549384021239634,0.7993303086635544,0.00833392164447712
0.6,Top15,0.9289922947199901,0.03571964423289792,0.9289922947199901,0.03571964423289792,0.8777286560934922,0.032388434350704674,0.8327160187597562,0.03639144226583617,0.21363636363636362,0.11983114842240061,0.4537460855832817,0.08305103243465842,0.7159642658148958,0.05384497589034755,0.8070577876358171,0.040741385054346144
0.6,Top20,0.9121649668459652,0.0071878880818164684,0.9121649668459652,0.0071878880818164684,0.8634807362765198,0.01339204776535815,0.8141345154707178,0.0045290522591353265,0.2681818181818182,0.010163945352271768,0.4100565498153538,0.010634795699946045,0.6881023534477381,0.004990979033279954,0.7862076777746674,0.0051604313863940375
0.6,Top25,0.9162341349833337,0.005327266038950358,0.9162341349833337,0.005327266038950358,0.864800219225329,0.020341390487958137,0.8126230436398462,0.002843718917658228,0.2681818181818182,0.010163945352271768,0.4032677763508012,0.004600325034256758,0.6855713883994927,0.003445872383569956,0.7844840636666081,0.0032384450721534646
0.6,Top30,0.9261919145885639,0.003488746739878799,0.9261919145885639,0.003488746739878799,0.8680868797486042,0.016873172745846446,0.8115045930143999,0.0032461290796773536,0.2636363636363636,0.012448239943299216,0.40198769442555793,0.005430501944652029,0.6862171418851071,0.005279411376806354,0.7832117123120722,0.0036963800492021905
0.6,Top40,0.9323586803157259,0.01068724634028887,0.9323586803157259,0.01068724634028887,0.8647765835554149,0.015111282015583368,0.8096347311617006,0.0013130755026618307,0.25,0.0,0.3968253968253968,0.0,0.6818181818181818,0.0,0.7810833632922911,0.0014927377671093162
0.6,Top50,0.9570101730614757,0.038129628422868406,0.9570101730614757,0.038129628422868406,0.874256574932148,0.0323951362333085,0.8199784926871848,0.01589826498949064,0.17222222222222222,0.11351564856501417,0.3946327683615819,0.0031873737110413984,0.692710403088709,0.014916408021033532,0.7919139608196212,0.016820332201741235
